CNTRY_YEAR,Countries,Year,1  Size of Government,1A Government Consumption,1B  Transfers and subsidies,1C  Government investment,1D  Top marginal tax rate,1Di Top marginal income tax rate,1Dii Top marginal income and payroll tax rate,2  Legal System & Property Rights,2A  Judicial independence,2B  Impartial courts,2C  Protection of property rights,2D  Military interference in rule of law and politics,2E Integrity of the legal system,2F Legal enforcement of contracts,2G Regulatory restrictions on the sale of real property,2H Reliability of police,3  Sound Money,3A  Money growth,3B  Standard deviation of inflation,3C  Inflation: Most recent year,3D  Freedom to own foreign currency bank accounts,4  Freedom to trade internationally,4A  Tariffs,4Ai  Revenue from trade taxes (% of trade sector),4Aii  Mean tariff rate,4Aiii  Standard deviation of tariff rates,4B  Regulatory trade barriers,4Bi  Non-tariff trade barriers,4Bii  Compliance costs of importing and exporting,4C  Black market exchange rates,4D  Controls of the movement of capital and people,4Di  Financial Openness,4Dii  Capital controls,4Diii Freedom of foreigners to visit,5  Regulation,5A  Credit market regulations,5Ai  Ownership of banks,5Aii Private sector credit,5Aiii  Interest rate controls/negative real interest rates),5B  Labor market regulations,5Bi  Hiring regulations and minimum wage,5Bii  Hiring and firing regulations,5Biii  Centralized collective bargaining,5Biv  Hours Regulations,5Bv Mandated cost of worker dismissal,5Bvi  Conscription,5C  Business regulations,5Ci  Administrative requirements,5Cii  Regulatory Burden,5Ciii  Startinga  business,5Civ  Impartial Public Administration,5Cv Licensing restrictions,5Cvi Tax compliance,BUPPSRY,TRY,UPPSRY_NTRY,GDP,FDI(Value)
CNTRY_YEAR,Countries,Year,sog,sog_gc,sog_ts,sog_gi,sog_tmtr,sog_tmitr,sog_tmiptr,lspr,lspr_ji,lspr_ic,lspr_ppr,lspr_mi,lspr_ils,lspr_lec,lspr_rr,lspr_rp,sm,sm_mg,sm_sdi,sm_i,sm_f,free,free_t,free_t_r,free_t_m,free_t_sd,free_r,free_r_n,free_r_c,free_b,free_c,free_f,free_f_c,free_f_F,reg,reg_c,reg_c_o,reg_c_p,reg_c_i,reg_l,reg_l_h,reg_l_hf,reg_l_c,reg_l_h,reg_l_m,re_l_cp,reg_b,reg_b_a,reg_b_r,reg_b_s,reg_b_i,reg_b_l,reg_b_t,BUPPSRY,TRY,UPPSRY_NTRY,GDP,FDI(Value)
LTU_2019,Lithuania,2019,7.656797564,5.382352941,6.201634877,10,8.5,9,8,7.181359375,7.114881409,6.187063251,6.198189258,8.333333333,6.748583333,6.242192341,9.670883679,6.955748398,9.328247965,8.434313336,9.345580399,9.533098124,10,8.680558582,8.201511111,9.133333333,8.98,6.4912,7.966555689,6.155062517,9.778048861,10,8.554167529,10,6.923076923,8.739425664,8.273870202,10,10,10,10,6.670918683,7.233333333,4.974863927,8.313864072,8,8.503450769,3,8.150691923,3.799765905,9.333333333,9.766200868,7.3575,9.712237446,8.935113986,55.206459,91.255867,74.767952,103352.41,3021.560506
LTU_2020,Lithuania,2020,6.603518833,4.714705882,4.822888283,8.78,6.5,7,6,7.237508006,7.182381409,6.059502294,6.198189258,8.333333333,7.257833333,6.242192341,9.670883679,6.955748398,9.201341811,7.564098567,9.481268675,9.76,10,8.326601283,8.030533333,8.6,8.98,6.5116,7.966555689,6.155062517,9.778048861,10,7.30931611,10,6.923076923,5.004871408,7.718170287,8.481048402,10,6.443145205,9,6.670918683,7.233333333,4.974863927,8.313864072,8,8.503450769,3,8.002543775,3.799765905,8.444444444,9.766200868,7.3575,9.712237446,8.935113986,54.489285,89.881157,73.166847,112154.1,3484.410256
LUX_2005,Luxembourg,2005,5.149716725,2.4,4.005449591,6.978134035,4,5,3,7.508059118,7.712720417,7.789426597,6.263642857,10,8.6559,7.510743782,6.099067492,7.853107345,9.470278475,9.19917077,9.179859546,9.502083586,10,8.240476714,8.393422222,9.586666667,9.46,6.1336,8.676176943,8.06547619,9.286877696,10,5.892307692,,5.384615385,6.4,7.657245122,9.333333333,8,10,10,5.795042171,3.3,4.597701149,6.488095238,4,6.384456638,10,7.843359863,4.943502825,6.779661017,8.968145116,9.6775,7.341491154,9.349859065,61.808765,84.017586,71.744423,38260.78,5975.64007
LUX_2006,Luxembourg,2006,5.527090705,2.444117647,4.577656676,8.248679204,4,5,3,7.483293969,7.764409586,7.648403791,6.008170792,10,8.6559,7.510743782,6.099067492,7.993788176,9.411558351,8.864103905,9.317296166,9.464833333,10,8.088927598,8.219555556,9.606666667,8.92,6.132,8.620318929,7.953760163,9.286877696,10,5.515835906,,4.615384615,6.416287196,7.478380458,9.333333333,8,10,10,5.637742986,3.3,3.8729137,6.269087579,4,6.384456638,10,7.464065055,4.827668608,4.597701149,8.986912725,9.6775,7.344748785,9.349859065,60.767796,85.161499,73.382835,42367.98,31802.43504
LUX_2007,Luxembourg,2007,5.65811082,2.291176471,4.741144414,8.893233214,4,5,3,7.804416898,7.936469864,7.760090071,6.08819764,10,8.6559,7.510743782,6.066196369,8.417737458,9.48740238,9.143756714,9.271557978,9.534294828,10,8.097550711,8.177688889,9.566666667,8.96,6.0064,8.696678051,8.106478407,9.286877696,10,5.515835906,,4.615384615,6.416287196,7.414702044,9.333333333,8,10,10,5.475611748,3.3,3.240502084,5.928711764,4,6.384456638,10,7.435161051,4.627144721,4.597701149,9.026307789,9.6775,7.343662908,9.338649738,62.266312,84.499329,73.94059,45622.67,'-28265.571526352
LUX_2008,Luxembourg,2008,5.73808559,2.394117647,3.784741144,9.146569158,5,6,4,7.869448464,8.007160887,7.878972371,6.273943431,10,8.6559,7.456058655,6.066196369,8.617356,9.434462086,9.195423107,9.222478231,9.319947005,10,8.084799733,8.031555556,9.606666667,8.88,5.608,8.79180747,8.296737244,9.286877696,10,5.515835906,,4.615384615,6.416287196,7.395564783,9.333333333,8,10,10,5.285378205,3.3,3.463404854,5.769588862,4,5.179275517,10,7.567982812,5.302749016,4.597701149,9.147453079,9.6775,7.343843887,9.338649738,61.084679,84.715103,70.749275,47735.93,11194.44444
LUX_2009,Luxembourg,2009,5.185960994,1.764705882,3.390553729,7.40954536,5,6,4,7.808354752,7.939825522,7.806063795,6.208986165,10,8.6559,7.456058655,6.099067492,8.300936384,9.554107351,9.276256873,9.013675427,9.926497104,10,8.058152084,8.223333333,9.44,8.94,6.29,8.878054482,8.469231267,9.286877696,10,5.131220521,,3.846153846,6.416287196,7.421028859,9.207243304,8,9.621729913,10,5.520604006,2.233333333,3.74063064,5.560022306,4,7.589637758,10,7.535239266,4.969200764,4.597701149,9.291598255,9.6775,7.336785687,9.338649738,61.556572,85.123535,70.174324,44591.68,20666.8519
LUX_2010,Luxembourg,2010,4.810910382,1.617647059,3.491825613,6.580079237,4,5,3,7.833670459,8.063633837,7.985035909,6.254795524,10,8.6559,7.456058655,6.131938616,8.122001129,9.354486437,8.870488732,9.002607077,9.54484994,10,8.074646201,8.340669778,9.632409333,8.98,6.4096,8.826694506,8.366511317,9.286877696,10,5.131220521,,3.846153846,6.416287196,7.650551346,9.209186194,8,9.627558583,10,5.702609197,2.233333333,3.9251191,5.55375198,4,8.503450769,10,8.039858646,4.324635598,7.272727273,9.302223244,9.6775,8.32341602,9.338649738,61.882107,84.975761,72.126091,47994.96,35660.92715
LUX_2011,Luxembourg,2011,5.039952244,1.617647059,3.635422343,8.081691818,3.5,4,3,7.8046671,7.926040852,7.916483604,6.214970157,10,8.6559,7.456058655,6.131938616,8.135944917,9.365010933,9.049050558,9.092993174,9.318,10,7.957027199,8.274695683,9.65768705,8.94,6.2264,8.422192592,7.7037945,9.140590684,10,5.131220521,,3.846153846,6.416287196,7.69674992,9.29638289,8,9.88914867,10,5.683703984,2.233333333,3.665109083,5.700330718,4,8.503450769,10,8.110162886,4.744934552,7.272727273,9.303206794,9.6775,8.323958959,9.338649738,61.993263,85.02948,70.37072,53888.3,13301.79491
LUX_2012,Luxembourg,2012,5.207700007,2.291176471,3.229430297,8.652893266,3.5,4,3,7.797738101,7.824130986,7.869915673,6.031673203,10,8.6559,7.456058655,6.17918671,8.365039583,9.260468246,8.474399953,9.099473032,9.468,10,7.853264113,8.213111111,9.633333333,8.9,6.106,8.067162084,7.077576495,9.056747674,10,5.132783256,,3.846153846,6.419412666,7.739958607,9.224210834,8,9.672632502,10,5.799210174,2.233333333,3.847568407,6.210908534,4,8.503450769,10,8.196454812,5.362947868,7.111111111,9.319542909,9.6775,8.324139938,9.383487044,62.984173,84.799431,71.86795,53901.34,2825.192802
LUX_2013,Luxembourg,2013,5.684397895,2.073529412,3.471933305,9.011526756,5.5,6,5,7.860436983,8.009041856,7.914443902,6.102586298,10,8.6559,7.456058655,6.17918671,8.566278439,9.20497994,8.036451194,9.130274723,9.653193841,10,7.884173615,8.252,9.64,8.9,6.216,8.151911204,7.247074734,9.056747674,10,5.132783256,,3.846153846,6.419412666,7.818628589,9.333333333,8,10,10,5.893280776,2.233333333,4.436461651,6.186438905,4,8.503450769,10,8.229271656,5.5331726,7.111111111,9.312919016,9.6775,8.357440165,9.383487044,61.771252,84.854248,70.771301,53884.77,23288.19859
LUX_2014,Luxembourg,2014,5.779319165,2.085294118,4.025017737,8.921283971,5.5,6,5,7.909901822,8.133262363,8.083806844,6.204780221,10,8.6559,7.456,6.17918671,8.566278439,9.485749759,8.763816799,9.305132051,9.874050186,10,8.339394413,8.432577778,9.813333333,8.94,6.5444,9.130025504,8.296737244,9.963313765,10,5.794974369,,3.846153846,7.743794892,7.855485445,9.333333333,8,10,10,5.994003643,2.233333333,3.463404854,5.769588862,6,8.497694811,10,8.239119357,5.592586659,7.111111111,9.312591166,9.6775,8.357440165,9.383487044,60.885242,84.555603,72.129761,57730,20034.49648
LUX_2015,Luxembourg,2015,5.423094583,2.082352941,3.87154227,8.296577702,4.5,5,4,8.257176418,8.112709629,8.045825344,8.872098907,10,8.6559,7.456058655,6.17918671,8.735632102,9.456262324,8.551120607,9.36883145,9.905097241,10,8.091834655,8.3604,9.1,8.98,7.0012,8.211964252,6.460614739,9.963313765,10,5.794974369,,3.846153846,7.743794892,7.994820117,9.333333333,8,10,10,6.349719672,2.233333333,4.825539069,6.535994861,6,8.503450769,10,8.301407345,5.888966833,7.111111111,9.389938914,9.6775,8.357440165,9.383487044,62.254662,84.75782,71.802605,60414.12,45422.07432
LUX_2016,Luxembourg,2016,5.496299306,2.220588235,4.386920981,8.008987315,4.5,5,4,8.236327496,8.112052546,7.938938053,8.855674267,10,8.6559,7.456058655,6.17918671,8.69280974,9.310500088,7.969855756,9.331964596,9.94018,10,8.103074948,8.266133333,9,8.96,6.8384,8.35119209,6.739070415,9.963313765,10,5.794974369,,3.846153846,7.743794892,7.976360786,9.333333333,8,10,10,6.326613248,2.233333333,4.462350607,6.760544777,6,8.503450769,10,8.269135776,5.690419673,7.111111111,9.394856662,9.6775,8.357440165,9.383487044,59.628651,85.733727,70.504211,62983.86,17563.86155
LUX_2017,Luxembourg,2017,5.759148758,2.108823529,4.286103542,8.035816721,6,6,6,8.215284867,8.130091826,7.927899503,8.763722976,10,8.6559,7.456058655,6.17918671,8.609419266,9.167356193,7.60980694,9.405777748,9.653840082,10,8.278942761,8.225066667,9,8.98,6.6952,8.37666334,6.790012916,9.963313765,10,6.514041038,,3.846153846,9.181928229,7.91245102,9,8,10,9,6.376270275,2.233333333,4.687991937,6.832845608,6,8.503450769,10,8.361082785,5.627228022,7.111111111,9.393217413,10,8.357440165,9.6775,60.378494,86.343361,74.798195,65523.11,'-27311.464321948
LUX_2018,Luxembourg,2018,5.678069512,1.955882353,4.378746594,7.690718615,6,6,6,8.164399706,8.059723378,7.879753409,8.489837647,10,8.6559,7.456058655,6.17918671,8.594737848,9.304177422,8.129293307,9.393054383,9.694362,10,8.334761489,8.116444444,9.133333333,8.96,6.256,8.708560474,7.435464065,9.981656882,10,6.514041038,,3.846153846,9.181928229,7.94597054,9,8,10,9,6.530225165,2.233333333,5.667335987,6.777230898,6,8.503450769,10,8.307686455,5.88542223,7.111111111,9.398529907,9.6775,8.390068438,9.383487044,61.973526,85.655914,74.543434,67375.02,'-83284.550926472
LUX_2019,Luxembourg,2019,5.69713482,1.805882353,4.871934605,7.442857143,6,6,6,8.167341198,8.093556711,7.869452009,8.489837647,10,8.6559,7.456058655,6.17918671,8.594737848,9.30066747,8.266779473,9.28455456,9.651335849,10,8.204561489,8.201511111,9.133333333,8.98,6.4912,8.708560474,7.435464065,9.981656882,10,5.90817437,,3.076923077,8.739425664,8.057081651,9.333333333,8,10,10,6.530225165,2.233333333,5.667335987,6.777230898,6,8.503450769,10,8.307686455,5.88542223,7.111111111,9.398529907,9.6775,8.390068438,9.383487044,61.634933,85.57299,74.739479,69309.05,163713.1983
LUX_2020,Luxembourg,2020,4.885681153,0.764705882,4.144414169,6.154285714,5,5,5,8.240022947,8.293890044,7.820972669,8.489837647,10,9.0855,7.456058655,6.17918671,8.594737848,9.10772702,7.446380462,9.148527618,9.836,10,7.791151609,8.030533333,8.6,8.98,6.5116,8.708560474,7.435464065,9.981656882,10,4.425512627,,3.846153846,5.004871408,7.694264026,8.355991571,8,8.067974712,9,6.530225165,2.233333333,5.667335987,6.777230898,6,8.503450769,10,8.196575344,5.88542223,6.444444444,9.398529907,9.6775,8.390068438,9.383487044,60.515766,84.958733,74.867989,70656.71,68694.01709
MEX_2005,Mexico,2005,7.344998972,7.510295653,7.922037524,8.087661681,6,8,4,5.357973228,5.670335192,4.443706104,5.51122616,7.5,4.85785,4.69632931,6.892157992,3.29218107,8.212979938,9.137358437,9.512075636,9.20248568,5,7.200538372,7.553777778,9.373333333,8.16,5.128,7.037541463,6.145833333,7.929249593,10,4.210834248,6.994041204,1.538461538,4.1,6.706416079,8.858157744,10,6.574473232,10,5.737331827,6.7,4.654471545,6.890243902,8,5.179275517,3,5.523758666,2.703252033,3.791887125,8.945408996,5.41,8.479552053,3.81245179,62.575027,83.895065,71.375053,1626500.75,25795.64874
MEX_2006,Mexico,2006,7.353000538,7.417647059,7.922037524,8.220318108,6,8,4,5.312453879,5.632792328,4.25135815,5.236443619,7.5,4.85785,4.69632931,7.05651361,3.268344017,8.181299421,9.095082627,9.355990441,9.274124617,5,7.118248692,7.233777778,9.373333333,7.2,5.128,7.030666498,6.132083403,7.929249593,10,4.208550491,6.994041204,1.538461538,4.093148729,6.77758834,8.843329358,10,6.529988074,10,5.704056866,6.7,4.547677923,6.797387754,8,5.179275517,3,5.785378797,2.645149062,4.654471545,8.957813664,5.41,8.481361848,4.563476663,63.417961,84.162918,72.77153,1714147.13,21232.42249
MEX_2007,Mexico,2007,7.441464785,7.787440108,7.922037524,8.292846294,6,8,4,5.164107338,5.519542517,4.119563421,5.060404007,7.5,4.8496,4.69632931,7.023642487,2.543776962,8.130863644,9.027263677,9.289558587,9.206632311,5,6.982970744,6.632711111,9.373333333,7.48,3.0448,7.090621376,6.251993159,7.929249593,10,4.208550491,6.994041204,1.538461538,4.093148729,6.667131499,8.816209751,10,6.448629254,10,5.644731716,6.7,4.130095125,6.859019653,8,5.179275517,3,5.540453031,2.351906579,4.654471545,8.936167803,5.0225,8.431592488,3.846079769,63.406376,83.794365,72.979225,1766151.25,32393.27785
MEX_2008,Mexico,2008,7.426053908,7.573529412,8.959128065,7.392612064,6,8,4,5.161500225,5.421644283,4.205334837,4.945514471,7.5,4.827377778,4.69632931,6.892157992,2.80364313,8.159344183,9.150843734,9.511635045,8.974897951,5,6.998476343,6.616444444,9.373333333,7.48,2.996,7.168910435,6.408571277,7.929249593,10,4.208550491,6.994041204,1.538461538,4.093148729,6.640655494,8.714010703,10,6.142032108,10,5.471914728,6.7,3.627949019,6.324263835,8,5.179275517,3,5.736041051,2.638804525,4.654471545,9.431704201,5.0225,8.463987817,4.204778216,63.312962,83.712181,71.864571,1804000.75,29502.19412
MEX_2009,Mexico,2009,7.139850323,7.252941176,8.653950954,6.587359487,6,8,4,5.036499533,5.37843227,4.280976708,4.922189112,7.5,4.063488889,4.69632931,6.892157992,2.558421987,8.102559752,8.830258324,9.639211708,8.940768978,5,7.050396976,6.663111111,9.373333333,7.7,2.916,7.329926301,6.250696978,8.409155624,10,4.208550491,6.994041204,1.538461538,4.093148729,6.70983901,8.581428204,10,5.744284613,10,5.465929685,6.666666667,3.316722866,6.182625608,8,5.629562968,3,6.082159142,2.796770966,4.654471545,9.5524841,5.0225,8.995296135,5.471432107,62.741055,82.17099,71.282875,1767215,17850.03942
MEX_2010,Mexico,2010,7.551464669,7.276470588,8.757493188,6.858359567,7.5,9,6,5.042596043,5.426594106,4.1849679,5.010794994,7.5,4.020866667,4.69632931,6.859286868,2.641928499,8.122058109,8.707007514,9.61272056,9.168504361,5,7.003651336,6.575111111,9.373333333,8.2,2.152,7.230943742,6.05273186,8.409155624,10,4.208550491,6.994041204,1.538461538,4.093148729,6.926922116,8.648148148,10,5.944444444,10,5.395184994,6.666666667,3.471061255,6.413744762,8,4.819637278,3,6.737433206,3.153577394,7.575757576,9.566661811,5.0225,8.995738739,6.110363716,62.701584,80.97493,70.418137,1926537.38,27189.28024
MEX_2011,Mexico,2011,7.392720711,7.182352941,8.716621253,7.699629359,6,8,4,5.041276666,5.497746363,4.237554524,5.163453331,6.805555556,4.020866667,4.726709937,6.859286868,3.019040082,8.173171057,8.773798786,9.600885442,9.318,5,7.052727941,6.830222222,9.786666667,8.34,2.364,7.172139049,5.935122475,8.409155624,10,4.208550491,6.994041204,1.538461538,4.093148729,6.778899177,8.015348682,8,6.046046046,10,5.479487615,6.666666667,3.844081167,6.546540577,8,4.819637278,3,6.841861233,3.414366485,7.575757576,9.605756109,5.0225,9.210330249,6.22245698,63.173729,80.976349,70.628136,2098079,25632.373
MEX_2012,Mexico,2012,7.579070519,7.182352941,8.803814714,8.566684942,6,8,4,4.962566193,5.458707453,4.255825412,5.143953644,6.111111111,3.673644444,4.908233137,6.859286868,3.289767473,8.119857809,8.778385754,9.523045483,9.178,5,7.074478112,6.948533333,9.8,8.44,2.6056,7.140164012,5.724885389,8.555442636,10,4.209215102,6.994041204,1.538461538,4.095142563,7.031414017,8.813,8,8.439,10,5.490476,6.666666667,3.948019448,6.508532609,8,4.819637278,3,6.79076605,3.366264246,7.555555556,9.600962834,5.0225,8.943228703,6.25608496,64.190819,81.134506,71.028786,2219791.25,21742.53854
MEX_2013,Mexico,2013,7.608460151,7.205882353,8.762942779,8.358475623,6,8,4,4.90612778,5.422873451,4.047199655,4.95418293,5.833333333,3.88195,4.953098367,7.121581185,3.034803321,8.128441021,8.843162951,9.431879099,9.238722035,5,7.17083356,7.181911111,9.793333333,8.42,3.3324,7.03579777,5.612484715,8.459110825,10,4.465625358,6.994041204,2.307692308,4.095142563,7.1090645,8.704248366,8,8.112745098,10,5.813923567,6.666666667,4.048192734,6.34904472,10,4.819637278,3,6.809021567,3.084808865,7.555555556,9.602912786,4.8825,9.472267235,6.25608496,64.121071,80.881035,71.181068,2193581.75,48258.96825
MEX_2014,Mexico,2014,8.113924514,7.167647059,8.754768392,8.662207117,8,8,8,4.874207385,5.394650264,4.034528572,4.985257886,5.625,3.847227778,4.9525,7.119691262,3.034803321,8.114801156,8.849955568,9.412972496,9.19627656,5,7.568449353,7.556666667,9.78,8.5,4.39,7.439199057,6.408571277,8.469826838,10,5.27793169,6.994041204,1.538461538,7.301292327,6.836195779,8.223666667,8,7.671,9,5.406419466,6.666666667,3.627949019,6.324263835,8,4.819637278,3,6.878501205,2.936527955,7.555555556,9.610265912,4.8825,9.492025179,6.79413263,63.824726,80.170067,70.256165,2244421.25,30354.85294
MEX_2015,Mexico,2015,8.298639299,7.108823529,8.716621253,9.665251711,8,8,8,4.785213079,5.298152767,4.145199581,5.133174886,5,3.6222,5.070926935,7.495043668,2.517006795,8.127339146,8.657174258,9.396310578,9.455871747,5,7.548240296,7.832311111,9.773333333,8.58,5.1436,7.082718381,5.695609925,8.469826838,10,5.27793169,6.994041204,1.538461538,7.301292327,7.009540999,8.650333333,8,7.951,10,5.636287696,6.666666667,4.201557928,7.129864301,8,4.819637278,3,6.742001969,2.849659555,6.888888889,9.544081642,4.8825,9.492749097,6.79413263,64.448311,79.96048,70.387871,2298143.5,35941.06532
MEX_2016,Mexico,2016,8.366171104,7.188235294,8.768392371,9.871727855,8,8,8,4.694000685,5.187760092,4.005847165,4.957496723,5,3.6222,4.944796471,7.425926656,2.407978375,8.121020857,8.551122855,9.497160573,9.4358,5,7.256963256,7.964444444,9.773333333,8.6,5.52,5.785476888,5.810953777,5.76,10,5.27793169,6.994041204,1.538461538,7.301292327,6.900813094,8.341539878,8,8.024619635,9,5.580268088,6.666666667,4.046758017,6.948546568,8,4.819637278,3,6.780631315,2.718522947,6.666666667,9.552485215,4.8825,9.559456079,7.304156984,64.834747,79.805672,70.457092,2371449,31179.96763
MEX_2017,Mexico,2017,8.355188973,7.291176471,8.754768392,10,8,8,8,4.777577028,5.178213817,4.263187733,5.049907963,5,3.53195,5.171408075,7.643605224,2.382343411,7.885807432,8.439336595,9.312184582,8.791708552,5,7.61105405,8.10674315,9.785029451,8.62,5.9152,7.170166999,5.870507161,8.469826838,10,5.167306049,6.994041204,1.538461538,6.969415403,6.980235262,9.135024789,8,9.405074366,10,5.571087913,6.666666667,4.03392911,6.906294425,8,4.819637278,3,6.234593083,2.809539438,6.888888889,9.588801092,4.384,9.373829082,4.3625,64.624901,79.9673,70.602966,2405365.25,34010.80824
MEX_2018,Mexico,2018,8.255388123,7.276470588,8.732970027,10,8,8,8,4.741516303,5.082100347,4.26983086,5.189834435,5,3.51995,5.071115346,7.327880262,2.471419175,8.1253524,8.918960932,9.562318667,9.02013,5,7.631211941,8.072,9.76,8.6,5.856,7.285541715,6.107055347,8.464028084,10,5.167306049,6.994041204,1.538461538,6.969415403,7.103953921,9.027345849,8,9.082037547,10,5.5888648,6.666666667,4.046313763,7.000571092,8,4.819637278,3,6.695651114,3.112942378,5.777777778,9.570913005,4.845,9.563116541,7.304156984,65.053772,79.689171,70.982323,2468013.25,34090.55641
MEX_2019,Mexico,2019,8.249316637,7.382352941,8.596730245,10,8,8,8,4.694573592,4.721600347,4.279039167,5.189834435,5,3.4957,5.071115346,7.327880262,2.471419175,8.230087682,9.104176816,9.543366194,9.272807716,5,7.713070028,8.066755556,9.766666667,8.58,5.8536,7.285541715,6.107055347,8.464028084,10,5.499982843,7.001589537,2.307692308,7.190666685,7.096735462,9.005690472,8,9.017071415,10,5.5888648,6.666666667,4.046313763,7.000571092,8,4.819637278,3,6.695651114,3.112942378,5.777777778,9.570913005,4.845,9.563116541,7.304156984,65.604675,79.698318,71.533577,2458029.5,34568.92286
MEX_2020,Mexico,2020,8.083315275,6.832352941,8.354223433,10,8,8,8,4.720793482,4.80643368,4.033914958,5.189834435,5,3.86575,5.071115346,7.327880262,2.471419175,8.16281547,8.80887763,9.521784249,9.3206,5,7.654811909,8.090133333,9.78,8.58,5.9104,7.285541715,6.107055347,8.464028084,10,5.243572587,7.001589537,1.538461538,7.190666685,6.99504716,8.700625567,8,8.1018767,10,5.5888648,6.666666667,4.046313763,7.000571092,8,4.819637278,3,6.695651114,3.112942378,5.777777778,9.570913005,4.845,9.563116541,7.304156984,62.620499,76.335907,67.740982,2333740.77,28194.0826
NLD_2005,Netherlands,2005,5.230707573,2.053800647,4.547683924,8.792053295,3,3,3,8.443440111,8.144996734,8.943004187,9.212454212,10,8.7997,6.554168949,7.900365265,7.992831541,9.458389965,8.871605709,9.301373023,9.660581126,10,8.707446921,8.393422222,9.586666667,9.46,6.1336,8.149185974,7.011494253,9.286877696,10,8.287179487,10,8.461538462,6.4,7.904484539,9.987513905,10,9.962541714,10,6.672636979,8.3,3.172043011,4.139784946,6,8.423993919,10,7.053302733,3.641304348,5.99078341,9.39995208,9.0825,7.007608176,7.197668383,59.522655,85.622635,77.949867,733966.94,39076.55978
NLD_2006,Netherlands,2006,4.948396458,1.485294118,3.752043597,8.744644576,3,3,3,8.385135907,8.13235447,8.793644131,9.007008547,10,8.7997,6.554168949,7.867494141,7.92671702,9.46429633,8.545345323,9.539400046,9.772439949,10,8.778278717,8.219555556,9.606666667,8.92,6.132,8.344540503,7.40220331,9.286877696,10,8.549018809,10,9.230769231,6.416287196,7.804530184,10,10,10,10,6.678757287,8.3,3.106867322,4.241682479,6,8.423993919,10,6.734833266,3.698529412,3.172043011,9.443375324,9.0825,7.030230613,7.982321236,60.575214,86.380783,79.137413,773890.31,13901.092
NLD_2007,Netherlands,2007,5.127279144,1.489076824,3.970027248,9.417291647,3,3,3,8.45447644,8.189389699,8.61820269,8.862217983,10,8.7997,6.554168949,7.900365265,8.711766931,9.573749089,8.83253418,9.785298199,9.677163976,10,8.795623109,8.177688889,9.566666667,8.96,6.0064,8.477152259,7.667426822,9.286877696,10,8.527651288,10,9.166666667,6.416287196,7.761880041,10,10,10,10,6.619798505,8.3,2.734336093,4.26046102,6,8.423993919,10,6.665841618,3.34492848,3.172043011,9.448359968,9.0825,6.964897016,7.982321236,61.925087,87.731361,80.25045,823071.69,119733.0595
NLD_2008,Netherlands,2008,5.034147266,1.426470588,3.918256131,9.06600961,3,3,3,8.354052762,8.111411078,8.350240837,8.513887573,10,8.7997,6.554168949,7.867494141,8.635519522,9.524989908,8.885443014,9.711482341,9.503034279,10,8.718117915,8.031555556,9.606666667,8.88,5.608,8.313264815,7.339651935,9.286877696,10,8.527651288,10,9.166666667,6.416287196,7.793333784,10,10,10,10,6.699763678,8.3,3.297796474,4.176791678,6,8.423993919,10,6.680237672,3.232395698,3.172043011,9.459051854,9.0825,6.973765011,8.161670459,63.663345,88.308357,81.469719,860465.19,5751.461988
